,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
8272,U001,200769623,WAL-MAR corp,2020-04-11 07:08:49.000,2020,1930707355,2020-03-27,2020-04-11,2020-03-27,NAH4,30.64,0-15
8273,CA02,140106408,WAL-M ,2020-04-07 12:10:29.740,2020,2960625214,2020-03-28,2020-04-07,2020-03-28,CA10,54769.070999999996,0-15
8274,U001,200769623,WAL-MAR llc,2020-03-28 09:19:03.000,2020,1930646972,2020-03-13,2020-03-28,2020-03-13,NAH4,31359.71,0-15
8275,U001,200752302,KROGER llc,2020-03-13 08:23:12.920,2020,1930577900,2020-02-27,2020-03-13,2020-02-27,NAA8,2646.76,0-15
8276,U001,200707822,PUBLI co,2020-04-25 01:41:52.000,2020,1930768636,2020-10-04,2020-04-25,2020-04-10,NAA8,86382.62,0-15
8277,U001,200974851,RESTA corp,2020-04-22 16:03:10.910,2020,1930733281,2020-02-04,2020-04-22,2020-04-02,NAD1,3358.02,0-15
8278,U001,200794332,COST corp,2020-04-14 01:42:00.100,2020,1930716514,2020-03-30,2020-04-14,2020-03-30,NAAX,51407.61,0-15
8279,U001,200723794,MID MO corp,2020-04-10 04:01:15.730,2020,1930705122,2020-03-26,2020-04-10,2020-03-26,NAA8,114182.24,0-15
8280,U001,200762301,C&S WH corp,2020-04-28 00:07:12.000,2020,1930778685,2020-04-13,2020-04-28,2020-04-13,NAC6,8397.91,0-15
8281,U001,200790107,ROU foundation,2020-03-24 07:52:06.600,2020,1930629926,2020-09-03,2020-03-24,2020-03-09,NAC6,27018.99,0-15
8282,U001,200794332,COST associates,2020-03-20 15:31:30.240,2020,1930593629,2020-05-03,2020-03-20,2020-03-05,NAAX,4393.11,0-15
8283,CA02,140104423,METRO  systems,2020-04-03 03:08:24.890,2020,2960622470,2020-03-21,2020-04-03,2020-03-24,CA10,199915.30999999997,0-15
8284,U001,200726979,BJ'S  co,2020-05-09 05:04:11.780,2020,1930821957,2020-04-24,2020-05-09,2020-04-24,NAA8,1109.91,0-15
8285,U001,200707822,PUBLI trust,2020-03-21 07:29:32.480,2020,1930587795,2020-06-03,2020-03-21,2020-03-06,NAA8,8876.65,0-15
8286,U001,200769623,WAL-MAR foundation,2020-03-24 19:33:27.000,2020,1930620399,2020-09-03,2020-03-24,2020-03-09,NAH4,10854.47,0-15
8287,U001,200769623,WAL-MAR co,2020-04-07 12:32:31.920,2020,1930687060,2020-03-23,2020-04-07,2020-03-23,NAH4,31058.19,0-15
8288,U001,200769623,WAL-MAR co,2020-03-20 12:32:31.920,2020,1930596140,2020-05-03,2020-03-20,2020-03-05,NAH4,13793.48,0-15
8289,U001,200762301,C&S WH foundation,2020-03-17 01:36:11.040,2020,1930584564,2020-02-03,2020-03-17,2020-03-02,NAC6,6220.37,0-15
8290,U001,200803720,DEC in,2020-04-08 22:17:29.250,2020,1930700102,2020-03-25,2020-04-08,2020-03-16,NAM4,529.92,0-15
8291,U001,200782001,GORDO associates,2020-05-09 12:56:48.190,2020,1930819109,2020-04-24,2020-05-09,2020-04-24,NAA8,26231.26,0-15
8292,U001,200769623,WAL-MAR corp,2020-03-26 07:04:31.710,2020,1930611745,2020-11-03,2020-03-26,2020-03-11,NAH4,15346.5,0-15
8293,U001,200792734,MDV/ in,2020-03-31 02:52:30.990,2020,1930654372,2020-03-16,2020-03-31,2020-03-16,NAA8,50760.38,0-15
8294,U001,200793568,SUPE ,2020-04-08 06:20:21.000,2020,1930692500,2020-03-24,2020-04-08,2020-03-24,NAA8,9709.05,0-15
8295,U001,200762301,C&S WH llc,2020-03-27 02:20:16.000,2020,1930637441,2020-12-03,2020-03-27,2020-03-12,NAC6,3600.16,0-15
8296,U001,200020431,DEC systems,2020-04-08 13:42:16.080,2020,1930676503,2020-03-20,2020-04-08,2020-03-16,NAM4,251.76,0-15
8297,U001,200769623,WAL-MAR in,2020-04-05 11:31:31.000,2020,1930683466,2020-03-21,2020-04-05,2020-03-21,NAH4,51438.27,0-15
8298,U001,200357714,US  associates,2020-04-07 08:31:39.000,2020,1930687089,2020-03-23,2020-04-07,2020-03-23,NAA8,6516.3,0-15
8299,U001,200803720,DEC associates,2020-03-24 15:40:40.500,2020,1930617753,2020-07-03,2020-03-24,2020-03-01,NAM4,6737.5,0-15
8300,U001,200769623,WAL-MAR corp,2020-05-08 07:04:31.710,2020,1930818021,2020-04-23,2020-05-08,2020-04-23,NAH4,12781.33,0-15
8301,U001,200769623,WAL-MAR ,2020-05-18 20:47:47.760,2020,1930851963,2020-03-05,2020-05-18,2020-05-03,NAH4,13133.3,0-15
8302,U001,200416837,DEC ,2020-04-08 14:33:23.610,2020,1930672163,2020-03-20,2020-04-08,2020-03-16,NAM4,657.71,0-15
8303,U001,200769623,WAL-MAR us,2020-05-25 17:46:35.580,2020,1930885115,2020-10-05,2020-05-25,2020-05-10,NAH4,45032.05,0-15
8304,U001,200762301,C&S WH associates,2020-03-20 05:24:51.840,2020,1930597323,2020-05-03,2020-03-20,2020-03-05,NAC6,96711.44,0-15
8305,U001,200744019,TARG associates,2020-04-19 05:37:00.750,2020,1930744119,2020-04-04,2020-04-19,2020-04-04,NAA8,2714.44,0-15
8306,U001,200744019,TARG corporation,2020-03-27 07:36:47.850,2020,1930632191,2020-12-03,2020-03-27,2020-03-12,NAA8,16337.2,0-15
8307,U001,200762301,C&S WH corp,2020-05-28 00:09:36.000,2020,1930685859,2020-03-24,2020-05-28,2020-03-24,NAGD,3346.93,0-15
8308,U001,200186937,SYSC llc,2020-04-11 16:07:33.320,2020,1930605201,2020-10-03,2020-04-11,2020-03-10,NA32,5306.89,0-15
8309,U001,200765011,MAINES systems,2020-05-19 07:26:45.580,2020,1930855744,2020-04-05,2020-05-19,2020-05-04,NAA8,23809.14,0-15
8310,U001,200750051,ALBER in,2020-04-09 08:42:05.330,2020,1930705110,2020-03-25,2020-04-09,2020-03-25,NAA8,125337.44,0-15
8311,CA02,140104409,LOB llc,2020-04-12 04:09:46.350,2020,2960623952,2020-03-26,2020-04-12,2020-04-02,CA10,68934.66299999999,0-15
8312,U001,200769623,WAL-MAR foundation,2020-03-25 19:33:27.000,2020,1930623841,2020-10-03,2020-03-25,2020-03-10,NAH4,23963.46,0-15
8313,U001,200749782,KROG us,2020-03-19 11:01:29.320,2020,1930598502,2020-04-03,2020-03-19,2020-03-04,NAA8,49348.77,0-15
8314,U001,200769623,WAL-MAR corporation,2020-05-21 11:11:22.470,2020,1930860548,2020-06-05,2020-05-21,2020-05-06,NAH4,26647.85,0-15
8315,U001,200769623,WAL-MAR trust,2020-04-30 16:23:27.000,2020,1930789112,2020-04-15,2020-04-30,2020-04-15,NAH4,54019.81,0-15
8316,U001,200416837,DEC us,2020-04-24 18:35:30.520,2020,1930753080,2020-06-04,2020-04-24,2020-04-01,NAM4,384.84,0-15
8317,U001,200762301,C&S WH associates,2020-04-15 05:17:39.840,2020,1930719900,2020-03-31,2020-04-15,2020-03-31,NAC6,4526.61,0-15
8318,U001,200727272,BROOKS corp,2020-05-15 10:53:01.350,2020,1930843359,2020-04-30,2020-05-15,2020-04-30,NAA8,40462.7,0-15
8319,U001,200799538,UNITE foundation,2020-05-08 10:23:44.020,2020,1930818686,2020-04-23,2020-05-08,2020-04-23,NAA8,68638.11,0-15
8320,U001,200759878,SA trust,2020-05-22 11:42:30.640,2020,1930872726,2020-07-05,2020-05-22,2020-05-07,NAH4,59519.99,0-15
8321,CA02,140106408,WAL-M llc,2020-04-06 22:12:30.320,2020,2960624906,2020-03-27,2020-04-06,2020-03-27,CA10,49281.883,0-15
8322,U001,200744019,TARG corporation,2020-03-25 07:54:47.850,2020,1930621866,2020-10-03,2020-03-25,2020-03-10,NAA8,9598.99,0-15
8323,U001,200726979,BJ'S  llc,2020-05-04 13:36:42.000,2020,1930801095,2020-04-19,2020-05-04,2020-04-19,NAA8,189.29,0-15
8324,U001,200769623,WAL-MAR ,2020-04-14 20:47:47.760,2020,1930719416,2020-03-30,2020-04-14,2020-03-30,NAH4,13032.63,0-15
8325,U001,200148860,DOLLA corp,2020-04-21 11:44:43.000,2020,1930752213,2020-06-04,2020-04-21,2020-04-06,NAA8,39917.43,0-15
8326,U001,200762301,C&S WH co,2020-05-19 01:30:18.420,2020,1930652672,2020-03-15,2020-05-19,2020-03-15,NAGD,1535.38,0-15
8327,U001,200744019,TARG in,2020-03-27 14:53:36.400,2020,1930630803,2020-12-03,2020-03-27,2020-03-12,NAA8,15597.28,0-15
8328,U001,200794332,COST associates,2020-04-01 15:31:30.240,2020,1930647718,2020-03-17,2020-04-01,2020-03-17,NAAX,14007.48,0-15
8329,U001,200769623,WAL-MAR corp,2020-04-20 07:04:31.710,2020,1930750025,2020-05-04,2020-04-20,2020-04-05,NAH4,15508.92,0-15
8330,U001,200712187,SPAR corporation,2020-05-19 07:17:57.690,2020,1930857506,2020-04-05,2020-05-19,2020-05-04,NAA8,36944.78,0-15
8331,U001,200769623,WAL-MAR us,2020-04-09 17:46:35.580,2020,1930704482,2020-03-25,2020-04-09,2020-03-25,NAH4,1329.23,0-15
8332,U001,200769623,WAL-MAR us,2020-04-12 17:46:35.580,2020,1930705359,2020-03-28,2020-04-12,2020-03-28,NAH4,29737.01,0-15
8333,U001,200769623,WAL-MAR in,2020-05-17 11:31:31.000,2020,1930846528,2020-02-05,2020-05-17,2020-05-02,NAH4,2221.18,0-15
8334,U001,200526831,PERISH in,2020-04-28 07:44:01.120,2020,1930783043,2020-04-13,2020-04-28,2020-04-13,NAA8,58668.79,0-15
8335,U001,200769623,WAL-MAR associates,2020-05-12 01:02:35.070,2020,1930830645,2020-04-27,2020-05-12,2020-04-27,NAH4,1085.08,0-15
8336,U001,200729942,SA co,2020-04-22 10:48:50.680,2020,1930760417,2020-07-04,2020-04-22,2020-04-07,NAA8,12350.51,0-15
8337,U001,200761734,H E BUT corporation,2020-03-30 13:41:53.230,2020,1930653131,2020-03-15,2020-03-30,2020-03-15,NAA8,96233.6,0-15
8338,U001,200723794,MID MO us,2020-04-30 05:33:37.940,2020,1930786450,2020-04-15,2020-04-30,2020-04-15,NAA8,51253.61,0-15
8339,U001,200793830,M systems,2020-03-21 16:20:22.790,2020,1930606106,2020-06-03,2020-03-21,2020-03-06,NAA8,101287.79,0-15
8340,U001,200714710,SYSCO  systems,2020-04-03 05:51:07.310,2020,1930561568,2020-02-03,2020-04-03,2020-03-02,NA32,9160.75,0-15
8341,U001,200920735,ALBERT trust,2020-04-02 11:55:56.630,2020,1930661158,2020-03-18,2020-04-02,2020-03-18,NAA8,81393.18,0-15
8342,U001,200773364,U R M  in,2020-04-03 11:04:40.490,2020,1930665543,2020-03-19,2020-04-03,2020-03-19,NAA8,5171.06,0-15
8343,U001,200769623,WAL-MAR us,2020-04-19 17:46:35.580,2020,1930741788,2020-04-04,2020-04-19,2020-04-04,NAH4,19871.55,0-15
8344,U001,200148860,DOLLA ,2020-05-15 05:12:53.020,2020,1930842454,2020-04-30,2020-05-15,2020-04-30,NAA8,90170.38,0-15
8345,U001,200744019,TARG in,2020-04-18 14:39:12.400,2020,1930731836,2020-03-04,2020-04-18,2020-04-03,NAA8,19991.5,0-15
8346,CA02,140106408,WAL-M us,2020-04-03 13:02:04.380,2020,2960624218,2020-03-24,2020-04-03,2020-03-24,CA10,33477.325,0-15
8347,U001,200769623,WAL-MAR associates,2020-03-31 01:05:27.870,2020,1930653551,2020-03-16,2020-03-31,2020-03-16,NAH4,62018.35,0-15
8348,U001,200718130,SYSCO F in,2020-05-01 10:35:41.660,2020,1930797171,2020-04-16,2020-05-01,2020-04-16,NAA8,586.53,0-15
8349,U001,200769623,WAL-MAR trust,2020-05-20 16:23:27.000,2020,1930849962,2020-05-05,2020-05-20,2020-05-05,NAH4,2940.64,0-15
8350,U001,200776463,KROGE associates,2020-03-17 14:40:07.950,2020,1930584973,2020-02-03,2020-03-17,2020-03-02,NAA8,14537.43,0-15
8351,CA02,140105720,BROWN  co,2020-05-08 07:31:35.950,2020,2960628989,2020-04-18,2020-05-08,2020-04-28,CA10,2428.013,0-15
8352,U001,200750051,ALBER corporation,2020-04-09 10:36:51.120,2020,1930700490,2020-03-25,2020-04-09,2020-03-25,NAA8,24497.07,0-15
8353,U001,200750051,ALBER us,2020-04-07 10:45:16.940,2020,1930686383,2020-03-23,2020-04-07,2020-03-23,NAA8,54350.05,0-15
8354,U001,200762301,C&S WH co,2020-06-18 01:44:42.420,2020,1930776859,2020-04-14,2020-06-18,2020-04-14,NAGD,30928.86,0-15
8355,U001,200726979,BJ'S  trust,2020-03-18 22:31:12.000,2020,1930594425,2020-03-03,2020-03-18,2020-03-03,NAA8,15667.98,0-15
8356,U001,200762301,C&S WH ,2020-04-26 03:24:14.660,2020,1930777146,2020-11-04,2020-04-26,2020-04-11,NAC6,3076.72,0-15
8357,CA02,140104409,LOB in,2020-04-12 10:45:58.720,2020,2960624655,2020-03-28,2020-04-12,2020-04-02,CA10,20325.781,0-15
8358,U013,100009932,SYSCO IN foundation,2020-04-02 05:25:28.680,2020,1991839936,2020-03-03,2020-04-02,2020-03-03,NAVE,1075.5,0-15
8359,U001,200769623,WAL-MAR co,2020-05-21 12:39:43.920,2020,1930857872,2020-06-05,2020-05-21,2020-05-06,NAH4,24419.05,0-15
8360,U001,200707005,KING S corp,2020-04-05 11:07:39.350,2020,1930671709,2020-03-21,2020-04-05,2020-03-21,NAA8,142020.91,0-15
8361,U001,200290370,BARGAIN  associates,2020-03-29 11:25:16.340,2020,1930631109,2020-03-14,2020-03-29,2020-03-14,NAA8,7803.9,0-15
8362,U001,200129450,NU llc,2020-04-09 04:24:23.980,2020,1930630909,2020-10-03,2020-04-09,2020-03-10,NAD5,81855.97,0-15
8363,U001,200799367,MCL corporation,2020-04-02 05:58:50.840,2020,1930667106,2020-03-18,2020-04-02,2020-03-18,NAA8,78279.02,0-15
8364,U001,200769623,WAL-MAR us,2020-04-07 17:46:35.580,2020,1930686851,2020-03-23,2020-04-07,2020-03-23,NAH4,44320.82,0-15
8365,U001,200337148,COAS corporation,2020-04-15 02:07:24.380,2020,1930729410,2020-03-31,2020-04-15,2020-03-31,NAA8,64594.77,0-15
8366,U001,200769623,WAL-MAR llc,2020-03-17 09:19:03.000,2020,1930586463,2020-02-03,2020-03-17,2020-03-02,NAH4,7492.25,0-15
8367,U013,140103480,PRIC trust,2020-05-10 07:12:45.600,2020,1991840472,2020-03-26,2020-05-10,2020-03-26,NAVF,53307.1,0-15
8368,U001,200762301,C&S WH corp,2020-05-13 00:20:09.600,2020,1930830816,2020-04-28,2020-05-13,2020-04-28,NAC6,26281.61,0-15
8369,U001,200723794,MID MO llc,2020-05-05 04:03:25.000,2020,1930803565,2020-04-20,2020-05-05,2020-04-20,NAA8,128722.76,0-15
8370,CA02,140105847,GORDON F foundation,2020-04-13 10:31:35.950,2020,2960625424,2020-01-04,2020-04-13,2020-04-03,CA10,3055.85,0-15
8371,U001,200769623,WAL-MAR co,2020-05-07 12:32:31.920,2020,1930809260,2020-04-22,2020-05-07,2020-04-22,NAH4,38474.48,0-15
8372,U001,CCCA02,KRAFT  associates,2020-04-25 05:04:58.250,2020,1930651321,2020-03-21,2020-04-25,2020-03-21,NAG2,55736.45,0-15
8373,U001,200696090,UNITE associates,2020-04-09 12:39:32.690,2020,1930684839,2020-03-25,2020-04-09,2020-03-25,NAA8,2923.6,0-15
8374,U001,200762301,C&S WH llc,2020-05-01 02:18:53.710,2020,1930788538,2020-04-16,2020-05-01,2020-04-16,NAC6,7614.94,0-15
8375,U001,200881076,ALBERT trust,2020-05-06 12:34:49.470,2020,1930806375,2020-04-21,2020-05-06,2020-04-21,NAA8,1292.48,0-15
8376,U001,200126819,MCLANE foundation,2020-05-09 11:10:29.240,2020,1930821503,2020-04-24,2020-05-09,2020-04-24,NAA8,47386.47,0-15
8377,U001,200418007,AM corporation,2020-06-12 16:06:25.310,2020,1930745240,2020-08-04,2020-06-12,2020-04-08,NAGD,4866.0,0-15
8378,U001,200772670,ASSOCIAT associates,2020-04-11 06:56:08.900,2020,1930709846,2020-03-27,2020-04-11,2020-03-27,NAU5,10120.82,0-15
8379,U001,200759878,SA associates,2020-05-18 02:02:16.280,2020,1930850945,2020-03-05,2020-05-18,2020-05-03,NAH4,14257.41,0-15
8380,CA02,140104240,FEDER ,2020-03-25 09:03:29.860,2020,2960618628,2020-07-03,2020-03-25,2020-03-15,CA10,86827.86,0-15
8381,U001,200769623,WAL-MAR corporation,2020-03-14 11:04:10.470,2020,1930575256,2020-02-28,2020-03-14,2020-02-28,NAH4,49417.34,0-15
8382,U001,200769623,WAL-MAR llc,2020-04-18 09:19:03.000,2020,1930738254,2020-03-04,2020-04-18,2020-04-03,NAH4,3629.22,0-15
8383,U001,200936373,SUPE llc,2020-04-14 08:57:11.730,2020,1930710954,2020-03-30,2020-04-14,2020-03-30,NAA8,54550.29,0-15
8384,U001,200078795,H T H in,2020-04-07 04:19:53.340,2020,1930686624,2020-03-23,2020-04-07,2020-03-23,NAA8,72534.59,0-15
8385,U001,200803720,DEC foundation,2020-04-24 19:59:19.960,2020,1930773015,2020-10-04,2020-04-24,2020-04-01,NAM4,351.72,0-15
8386,U001,200744019,TARG us,2020-03-26 01:54:40.430,2020,1930630612,2020-11-03,2020-03-26,2020-03-11,NAA8,18565.59,0-15
8387,U001,200726979,BJ'S  us,2020-04-09 13:53:39.600,2020,1930698665,2020-03-25,2020-04-09,2020-03-25,NAA8,210.19,0-15
8388,U001,200726979,BJ'S  in,2020-03-16 21:38:21.000,2020,1930584916,2020-01-03,2020-03-16,2020-03-01,NAA8,346.38,0-15
8389,U001,200772670,ASSOCIAT co,2020-04-11 05:24:14.440,2020,1930711283,2020-03-27,2020-04-11,2020-03-27,NAU5,18314.99,0-15
8390,U001,200762301,C&S WH co,2020-04-19 01:37:30.420,2020,1930736199,2020-04-04,2020-04-19,2020-04-04,NAC6,11167.82,0-15
8391,U001,200936785,TILL systems,2020-04-10 02:12:57.600,2020,1930705814,2020-03-31,2020-04-10,2020-03-31,NA10,9953.28,0-15
8392,U001,200714710,SYSCO  co,2020-04-09 09:35:53.160,2020,1930702297,2020-03-25,2020-04-09,2020-03-25,NAA8,10769.84,0-15
8393,U001,100031704,DELHAIZE foundation,2020-03-18 07:53:29.180,2020,1930593294,2020-03-03,2020-03-18,2020-03-03,NAA8,11067.1,0-15
8394,U001,200762301,C&S WH llc,2020-04-16 02:25:04.000,2020,1930728072,2020-01-04,2020-04-16,2020-04-01,NAC6,71955.65,0-15
8395,U001,CCCA02,KRAFT  in,2020-04-04 18:11:46.760,2020,1930576392,2020-02-29,2020-04-04,2020-02-29,NAG2,11625.12,0-15
8396,U001,200749782,KROG systems,2020-04-10 12:15:56.260,2020,1930704347,2020-03-26,2020-04-10,2020-03-26,NAA8,48705.16,0-15
8397,U001,200769623,WAL-MAR corporation,2020-04-24 11:04:10.470,2020,1930760125,2020-09-04,2020-04-24,2020-04-09,NAH4,7139.58,0-15
8398,U001,200777735,NASH  corp,2020-04-08 11:15:52.280,2020,1930693149,2020-03-24,2020-04-08,2020-03-24,NAA8,99391.74,0-15
8399,U001,200726979,BJ'S  ,2020-04-25 03:45:51.220,2020,1930767156,2020-10-04,2020-04-25,2020-04-10,NAA8,15180.74,0-15
8400,U001,200794332,COST in,2020-05-05 04:27:51.500,2020,1930806239,2020-04-20,2020-05-05,2020-04-20,NAAX,22065.75,0-15
8401,U001,200132251,SUPERB corp,2020-05-08 09:51:53.650,2020,1930791282,2020-04-23,2020-05-08,2020-04-23,NAA8,488.26,0-15
8402,U001,200148860,DOLLA associates,2020-04-15 17:01:22.350,2020,1930723315,2020-03-31,2020-04-15,2020-03-31,NAA8,52293.12,0-15
8403,U001,200020431,DEC trust,2020-03-11 08:50:09.720,2020,1930599833,2020-04-03,2020-03-11,2020-03-01,NAM2,11806.72,0-15
8404,U001,200704858,WAKE co,2020-05-16 11:46:13.230,2020,1930844037,2020-01-05,2020-05-16,2020-05-01,NAA8,18568.24,0-15
8405,U001,200769623,WAL-MAR co,2020-03-26 12:32:31.920,2020,1930622887,2020-11-03,2020-03-26,2020-03-11,NAH4,1329.23,0-15
8406,U001,200793568,SUPE systems,2020-03-17 07:24:39.370,2020,1930592773,2020-02-03,2020-03-17,2020-03-02,NAA8,139535.31,0-15
8407,U001,200769623,WAL-MAR systems,2020-05-15 14:57:58.000,2020,1930832360,2020-04-30,2020-05-15,2020-04-30,NAH4,16047.6,0-15
8408,U001,100043949,HOME R corporation,2020-04-30 04:10:30.510,2020,1930756127,2020-04-15,2020-04-30,2020-04-15,NAA8,16992.76,0-15
8409,U001,200759878,SA ,2020-03-15 02:58:44.360,2020,1930581558,2020-02-29,2020-03-15,2020-02-29,NAH4,7713.07,0-15
8410,U001,200769623,WAL-MAR llc,2020-03-19 09:19:03.000,2020,1930593987,2020-04-03,2020-03-19,2020-03-04,NAH4,15595.63,0-15
8411,U001,200769623,WAL-MAR us,2020-04-09 17:46:35.580,2020,1930698321,2020-03-25,2020-04-09,2020-03-25,NAH4,40343.24,0-15
8412,U001,200780383,MEIJ ,2020-04-25 13:41:21.270,2020,1930776923,2020-10-04,2020-04-25,2020-04-10,NAA8,17152.45,0-15
8413,CA02,140106408,WAL-M ,2020-05-12 12:48:37.250,2020,2960631947,2020-01-05,2020-05-12,2020-05-02,CA10,40865.047999999995,0-15
8414,CA02,140104409,LOB co,2020-03-27 13:56:43.580,2020,2960620929,2020-03-15,2020-03-27,2020-03-17,CA10,86060.954,0-15
8415,U001,200772670,ASSOCIAT foundation,2020-05-13 21:29:48.980,2020,1930837508,2020-04-28,2020-05-13,2020-04-28,NAU5,5472.38,0-15
8416,U001,200936373,SUPE co,2020-04-22 06:11:51.670,2020,1930761605,2020-07-04,2020-04-22,2020-04-07,NAA8,4315.78,0-15
8417,U002,200816950,COLOM associates,2020-04-06 02:28:24.960,2020,1990571533,2020-07-03,2020-04-06,2020-03-07,NA38,74236.21,0-15
8418,U001,200803720,DEC trust,2020-03-11 08:51:23.120,2020,1930617828,2020-07-03,2020-03-11,2020-03-01,NAM2,6156.44,0-15
8419,U001,200752302,KROGER ,2020-03-21 00:38:23.510,2020,1930600186,2020-06-03,2020-03-21,2020-03-06,NAA8,17283.5,0-15
8420,U001,200739006,AL corporation,2020-04-17 06:06:50.180,2020,1930710130,2020-02-04,2020-04-17,2020-04-02,NAA8,34089.1,0-15
8421,U001,200769623,WAL-MAR foundation,2020-05-13 19:33:27.000,2020,1930831331,2020-04-28,2020-05-13,2020-04-28,NAH4,6361.71,0-15
8422,U001,200744019,TARG trust,2020-04-19 03:30:19.450,2020,1930740274,2020-04-04,2020-04-19,2020-04-04,NAA8,34681.97,0-15
8423,CA02,140104229,A & W F co,2020-05-15 10:41:24.920,2020,2960632428,2020-03-05,2020-05-15,2020-05-05,CA10,4783.799999999999,0-15
8424,U001,200762301,C&S WH co,2020-04-09 01:43:16.020,2020,1930704380,2020-03-25,2020-04-09,2020-03-25,NAC6,1856.4,0-15
8425,U001,200707822,PUBLI in,2020-04-06 13:42:11.150,2020,1930686219,2020-03-22,2020-04-06,2020-03-22,NAA8,61764.55,0-15
8426,U001,200769623,WAL-MAR co,2020-03-31 12:35:24.720,2020,1930652150,2020-03-16,2020-03-31,2020-03-16,NAH4,40347.09,0-15
8427,U001,200794332,COST associates,2020-05-12 15:35:06.240,2020,1930831084,2020-04-27,2020-05-12,2020-04-27,NAAX,2904.62,0-15
8428,U001,200785971,SYSCO  systems,2020-03-31 04:58:53.620,2020,1930652274,2020-03-16,2020-03-31,2020-03-16,NAA8,5250.85,0-15
8429,U001,200434439,BAUGH SU in,2020-05-19 17:49:53.010,2020,1930856369,2020-04-05,2020-05-19,2020-05-04,NAA8,53352.07,0-15
8430,U001,200978899,MBM/PF us,2020-04-03 02:02:38.400,2020,1930671630,2020-03-19,2020-04-03,2020-03-19,NAA8,48735.52,0-15
8431,U001,200307138,UTZ Q trust,2020-05-20 04:15:21.600,2020,1930798661,2020-04-20,2020-05-20,2020-04-20,NAD5,58506.0,0-15
8432,U001,200965912,C&S W co,2020-04-22 13:52:38.600,2020,1930758474,2020-07-04,2020-04-22,2020-04-07,NAC6,127068.39,0-15
8433,U001,200769623,WAL-MAR trust,2020-05-18 16:23:27.000,2020,1930848981,2020-03-05,2020-05-18,2020-05-03,NAH4,17117.93,0-15
8434,U001,200769623,WAL-MAR llc,2020-05-10 09:19:03.000,2020,1930819882,2020-04-25,2020-05-10,2020-04-25,NAH4,29677.71,0-15
8435,U001,200762301,C&S WH associates,2020-05-21 05:20:03.840,2020,1930857408,2020-06-05,2020-05-21,2020-05-06,NAC6,2932.75,0-15
8436,U001,200794332,COST systems,2020-03-20 08:13:56.530,2020,1930598444,2020-05-03,2020-03-20,2020-03-05,NAAX,11998.33,0-15
8437,U001,200742791,QUI foundation,2020-04-08 09:34:00.400,2020,1930672935,2020-03-24,2020-04-08,2020-03-24,NAA8,33003.56,0-15
8438,U001,200784489,GE ,2020-04-10 01:33:57.600,2020,1930706353,2020-03-26,2020-04-10,2020-03-26,NAA8,34802.21,0-15
8439,U001,200337148,COAS systems,2020-05-13 13:47:43.790,2020,1930833256,2020-04-28,2020-05-13,2020-04-28,NAA8,3062.13,0-15
8440,U001,200881076,ALBERT foundation,2020-04-20 16:09:40.410,2020,1930751671,2020-05-04,2020-04-20,2020-04-05,NAA8,148801.61,0-15
8441,U001,200759878,SA ,2020-03-28 02:47:29.570,2020,1930643708,2020-03-13,2020-03-28,2020-03-13,NAH4,13642.32,0-15
8442,U001,200769623,WAL-MAR us,2020-03-25 17:46:35.580,2020,1930629663,2020-10-03,2020-03-25,2020-03-10,NAH4,8755.2,0-15
8443,U001,200803720,DEC associates,2020-03-24 14:31:34.710,2020,1930612993,2020-06-03,2020-03-24,2020-03-01,NAM4,76.44,0-15
8444,U001,200704045,RA co,2020-05-09 15:10:59.860,2020,1930816096,2020-04-24,2020-05-09,2020-04-24,NAA8,60782.26,0-15
8445,U001,200769623,WAL-MAR ,2020-03-27 20:54:59.760,2020,1930643285,2020-12-03,2020-03-27,2020-03-12,NAH4,31335.69,0-15
8446,U001,200769623,WAL-MAR systems,2020-03-21 14:57:58.000,2020,1930606874,2020-06-03,2020-03-21,2020-03-06,NAH4,18621.02,0-15
8447,U001,200759878,SA corporation,2020-03-28 21:24:56.280,2020,1930641969,2020-03-13,2020-03-28,2020-03-13,NAH4,18900.99,0-15
8448,U001,200794332,COST ,2020-05-02 18:24:17.920,2020,1930793885,2020-04-17,2020-05-02,2020-04-17,NAAX,59065.56,0-15
8449,U001,200418007,AM llc,2020-03-31 14:54:23.490,2020,1930651891,2020-03-16,2020-03-31,2020-03-16,NAA8,17971.2,0-15
8450,U002,200978592,PLAZA ,2020-04-24 01:48:57.600,2020,1990572111,2020-03-20,2020-04-24,2020-03-20,NAG2,22995.49,0-15
8451,U001,200762301,C&S WH corp,2020-04-12 00:12:57.600,2020,1930712282,2020-03-28,2020-04-12,2020-03-28,NAC6,118817.85,0-15
8452,U001,200779906,BOZZU foundation,2020-04-15 08:02:43.430,2020,1930732721,2020-03-31,2020-04-15,2020-03-31,NAA8,22327.71,0-15
8453,U001,200353024,DECA corporation,2020-05-09 17:35:09.670,2020,1930817944,2020-04-23,2020-05-09,2020-04-16,NAM4,370.08,0-15
8454,U001,200793513,KROGER systems,2020-04-10 17:17:57.730,2020,1930706111,2020-03-26,2020-04-10,2020-03-26,NAA8,47277.59,0-15
8455,U001,200759878,SA us,2020-04-07 10:15:21.530,2020,1930686426,2020-03-23,2020-04-07,2020-03-23,NAH4,12636.17,0-15
